"signal_adr_brick","david_ma_period","activation_rule_id","pair","side","fill_count","max_add_depth","max_fill_age_days","side_exit_distance_to_ma_adr","price_pnl_adr","liquidation_price_pnl_usd","liquidation_swap_usd","liquidation_net_usd","net_profit_usd","end_liquidation_positions","max_open_positions"
"0.1","75","raw_both","CADJPY","LONG","1","0","0.036111","0.080181","0.037047","0.087352","-0.003311","0.02404","1474.81","221","222"
"0.1","75","raw_both","AUDCHF","LONG","2","1","0.061111","0.169113","0.096858","0.402963","-0.009361","0.273602","1474.81","221","222"
"0.1","75","raw_both","GBPJPY","LONG","5","4","0.09375","0.42958","0.256378","1.266612","-0.038781","0.92783","1474.81","221","222"
"0.1","75","stoch_contra","EURUSD","LONG","7","6","0.102083","0.906223","-2.919939","-14.890018","-0.03789","-15.347907","817.3","47","123"
"0.1","75","stoch_contra","USDCHF","SHORT","5","4","0.103472","0.696984","-1.463693","-9.343686","0.003556","-9.64013","817.3","47","123"
"0.1","75","stoch_contra","CHFJPY","LONG","4","3","0.103472","0.537199","-0.678251","-4.398797","-0.03356","-4.672357","817.3","47","123"
"0.1","75","stoch_contra","EURNZD","SHORT","4","3","0.673611","0.579958","-0.471518","-3.798031","0.018521","-4.01951","817.3","47","123"
"0.1","75","stoch_contra","GBPCHF","SHORT","4","3","0.20625","0.386251","-0.602049","-3.236306","0.004611","-3.471695","817.3","47","123"
"0.1","75","stoch_contra","NZDJPY","LONG","4","3","0.098611","0.648446","-0.537342","-2.545682","-0.027446","-2.813128","817.3","47","123"
"0.1","75","stoch_contra","USDCAD","SHORT","3","2","0.061111","0.442246","-0.471894","-1.746027","0.001215","-1.924812","817.3","47","123"
"0.1","75","stoch_contra","USDJPY","SHORT","2","1","0.051389","0.547695","-0.474414","-1.347719","0.000806","-1.466913","817.3","47","123"
"0.1","75","stoch_contra","EURGBP","LONG","3","2","0.070139","0.358732","-0.259951","-0.896887","-0.015092","-1.09198","817.3","47","123"
"0.1","75","stoch_contra","NZDUSD","LONG","2","1","0.053472","0.816598","-0.083171","-0.469999","-0.00796","-0.597959","817.3","47","123"
"0.1","75","stoch_contra","CADCHF","SHORT","3","2","0.103472","0.53654","-0.054141","-0.201482","0.002167","-0.379315","817.3","47","123"
"0.1","75","stoch_contra","CADJPY","LONG","1","0","0.036111","0.080181","0.037047","0.087352","-0.003311","0.02404","817.3","47","123"
"0.1","75","stoch_contra","NZDCHF","LONG","2","1","0.059722","0.395224","0.070887","0.277039","-0.008533","0.148506","817.3","47","123"
