group_type,activation_rule_id,protection_mode,origin_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
origin_class,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,,427,0,427,0,1546,-646.35312,-40.474125,0,4047.41,0,-1.513708,0.064866,2.256348,1.578574,-23.335856,-126.502064,0,100,0,427,0,0,0,91144D7F2EECCB2CF247BF4E3BA0A6CEE7BB248C28654275D6D9321F71D60EEA
origin_class,triangle_v1_david_contra_extension,protected_flatten_1q,adverse_no_profit,,,,,142,0,142,0,230,-45.131082,-4.23915,0,423.91,0,-0.317825,0.075678,0.375903,0.393502,-4.199699,-6.756983,0,100,0,142,0,0,0,785E8D45394D5BC5493907F57AC3B04670CF08D8F50D123E7478AD90511382F0
origin_class,triangle_v1_david_contra_extension,protected_flatten_1q,green_to_red_giveback,,,,,63,0,63,0,122,-42.006708,-2.540624,0,254.06,0,-0.666773,0.351623,0.99873,1.018396,-1.896275,-1.9957,100,100,63,0,100,48.935786,56.54737,508DB4C178202BF1B64B85E439600178EAC7F157DA7FD6352A6D2B39294064F7
origin_class,triangle_v1_david_contra_extension,protected_flatten_1q,green_profit_leak,,,,,51,35,16,68.627451,80,3.757211,0.200885,21.05,0.96,21.859383,0.073671,0.375941,0.27475,0.30227,0.195964,0.200549,100,45.098039,16,0,100,3.607487,8.911867,EFB75908D7CCCE86AAE27D22EC98A1D9E35FB84ADFFAAC75906AD7F0D607199F
origin_class,triangle_v1_david_contra_extension,protected_flatten_1q,small_red_no_profit,,,,,2,0,2,0,2,-0.261379,-0.026598,0,2.66,0,-0.130689,0.018243,0.136953,0.148932,-7.164013,-1.928628,0,0,0,2,0,0,0,B5E05A6D6862140A6DDB64A1F2E111E1E4DA648CD35C181D669BAB59A2D9D7BB
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,target_captured,,,,,10924,7369,3555,67.456975,12347,749.282374,36.423812,3764.43,122.04,30.844634,0.06859,0.069944,0.110324,0.001354,0.980642,0.990341,6.352984,8.376053,0,0,0,0,0,21DB00F19F552A7228879D6FE86717578021384AFDA4D306B9D3FFD3EBC40D60
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,,476,0,476,0,1656,-644.886124,-40.393849,0,4039.38,0,-1.354803,0.065802,2.087224,1.420605,-20.588954,-107.668596,0,100,0,476,0,0,0,546732D4A1972DCAD247DB8A4A02AA933CCB803CB45F12F504D9F947B275F36C
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,trail_captured,,,,,436,436,0,100,807,84.233968,4.585777,458.58,0,,0.193197,0.344392,0.333596,0.151195,0.560981,0.530789,100,63.302752,0,0,,0.844321,12.618518,65E477EA068653DB727701434112CDA30BF967DD8564602EC6990A6D65E16A77
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,small_red_no_profit,,,,,367,0,367,0,367,-34.823428,-2.354994,0,235.5,0,-0.094887,0.060783,0.157139,0.15567,-1.561076,-3.140008,0,0,0,367,0,0,0,A91B714650E12332951C43BAE09D153CA85195449A7EE4F0803E489016D6C4F8
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,eod_green_leftover,,,,,365,319,46,87.39726,482,59.437011,3.036855,307.57,3.88,79.218859,0.162841,0.215484,0.22532,0.052643,0.755699,0.658808,18.082192,25.205479,0,46,0,0,0,781C9BDDC93281A5F1C8BB04E57EEE755C4655A53D499106A5C6BB8EF1065215
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,adverse_no_profit,,,,,191,0,191,0,354,-43.830191,-2.836227,0,283.62,0,-0.229477,0.08599,0.390807,0.315467,-2.668651,-5.307417,0,100,0,191,0,0,0,25B9F51AEA8A05A40226C04A6C68805A07F05F2323FF6D1422DBD5C0C2E4F468
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,green_profit_leak,,,,,9,1,8,11.111111,30,0.495352,-0.000268,0.57,0.6,0.955302,0.055039,0.296822,1.137309,0.241783,0.185428,0.187542,100,100,8,0,100,0.143748,1.029972,C743DD2BE2939D950EA7695BE2BF8F0AB62091EF40B3E697C81118B51ABFF093
origin_class,triangle_v1_david_contra_extension,trail_1q_0_5q,green_to_red_giveback,,,,,6,0,6,0,15,-1.702043,-0.1359,0,13.59,0,-0.283674,0.326388,0.727606,0.610062,-0.869129,-0.910066,100,100,6,0,100,2.172951,2.916664,ACF98D52BE1E5900AFE2BDC4E47E05C2CDDBD6AA400EB67B8B57A2031E0127FA
