variant_id,activation_rule_id,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDCHF_SHORT,208,180,28,0,86.54,9.665368,9.665368,0.046468,36.42,0.364245,158.36,121.94,1.298715,0.190566,0.385652,61,20,7,29.33,9.62,3.37,66,37,30,31.73,17.79,14.42,151.46,-115.04,-1.1504,9D4B6D6448FE6822B85C930E7E9B9D9118E990B51D693FFF3A34BC01635ACF68
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDJPY_LONG,290,252,38,0,86.9,2.975983,2.975983,0.010262,-28.11,-0.281092,251.34,279.45,0.899411,0.2218,0.594995,97,36,20,33.45,12.41,6.9,103,68,47,35.52,23.45,16.21,234.22,-262.33,-2.62328,439C49B1FD4C43AF29592FFB919013C348CD802977F925C50F44087B9705AE65
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair_side,USDJPY_SHORT,198,160,38,0,80.81,7.094722,7.094722,0.035832,26.2,0.26201,174.1,147.9,1.17715,0.209322,0.424662,61,27,14,30.81,13.64,7.07,69,49,36,34.85,24.75,18.18,162.57,-136.37,-1.363689,331DBF9A8064F72C8656CBED035F5B20D3B72D37F06EF6916C7B24A70E7F9B5E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,strategy_class,standalone_david_contra,13257,11110,2147,0,83.8,392.371928,392.371928,0.029597,930.13,9.301286,13356.09,12425.97,1.074854,0.201379,0.466685,3979,1411,532,30.01,10.64,4.01,4693,3255,2398,35.4,24.55,18.09,12672.23,-11742.1,-117.420975,57F7CCD67C68A02FD59FAA26DA040AA01C45144F8A4CF0AD86927B8222A28556
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-04-14T23:00:00.000Z,7,5,2,0,71.43,-2.966395,-2.966395,-0.423771,-7.77,-0.077738,5.7,13.47,0.422922,0.20946,0.678135,3,0,0,42.86,0,0,1,1,1,14.29,14.29,14.29,2.48,-10.26,-0.102568,5627500E5D289B7EEC758FEA9C5D3AA06273636492DED084B0590E056A1486AC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-04-21T23:00:00.000Z,13,10,3,0,76.92,-0.486591,-0.486591,-0.03743,-3.24,-0.032437,10.94,14.18,0.771263,0.245631,0.858789,8,1,0,61.54,7.69,0,6,6,5,46.15,46.15,38.46,10.42,-13.66,-0.136624,F202A40D28423FD2617D1285039F2BA56D9157F801A25908814960D23566061F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-04-28T23:00:00.000Z,13,12,1,0,92.31,1.149185,1.149185,0.088399,1.29,0.012876,16.06,14.77,1.087154,0.273363,0.316724,6,1,0,46.15,7.69,0,5,1,1,38.46,7.69,7.69,15.8,-14.51,-0.145123,D53F4EAE5504044D766AA5E4934E82068014DB66EB993AFA1CD6C604421268BE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-05-05T23:00:00.000Z,11,8,3,0,72.73,1.771967,1.771967,0.161088,8.65,0.086463,12.92,4.27,3.025417,0.300798,0.509541,7,1,1,63.64,9.09,9.09,7,5,3,63.64,45.45,27.27,12.7,-4.05,-0.040542,BB0C444C3E28E91F8C6A6982F0D247C27FE20F08EA90C3E948A3DF508FD70E17
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-05-12T23:00:00.000Z,11,6,5,0,54.55,0.782839,0.782839,0.071167,3.85,0.038484,12.52,8.67,1.443665,0.248244,0.187036,5,0,0,45.45,0,0,3,1,0,27.27,9.09,0,12.52,-8.67,-0.08674,519F078D4E0FF0A80FE1BFE55AF5FC1A99F7CBFCF62944D3BC51FBF7BDE64CEC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-05-19T23:00:00.000Z,8,6,2,0,75,1.463707,1.463707,0.182963,9.34,0.093369,10.43,1.09,9.571927,0.232572,0.13647,3,0,0,37.5,0,0,1,0,0,12.5,0,0,10.43,-1.09,-0.010892,C42F3B2C4A5433A84149F73EB928547E664830962BD276966DE1D54E53254EFC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-05-26T23:00:00.000Z,12,10,2,0,83.33,2.92848,2.92848,0.24404,10.27,0.102697,11.34,1.07,10.578278,0.309091,0.107271,8,1,1,66.67,8.33,8.33,2,1,0,16.67,8.33,0,9.8,0.47,0.004727,9E7096AAB31806D8FF7E84A8DD0CDA62C7B6C381E22EC5E6D92E81122EB1925F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-06-02T23:00:00.000Z,22,15,7,0,68.18,2.219781,2.219781,0.100899,9.73,0.097301,27.46,17.73,1.548709,0.270604,0.285213,9,3,0,40.91,13.64,0,6,3,1,27.27,13.64,4.55,23.19,-13.46,-0.134637,48D08BBDDE487785B15B9480FBE67311119E556B66F311E54B813F3AAB094049
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-06-09T23:00:00.000Z,5,3,2,0,60,0.461164,0.461164,0.092233,1.76,0.017624,2.08,0.32,6.558928,0.16548,0.241402,1,0,0,20,0,0,1,1,1,20,20,20,2.08,-0.32,-0.00317,3A230D5436DBFC40B94591571CB57C78F1FA010FD2D1CED94CFBD0052F5F24D0
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-06-16T23:00:00.000Z,15,11,4,0,73.33,0.637822,0.637822,0.042521,2.35,0.023452,15.88,13.54,1.173237,0.236245,0.280219,7,0,0,46.67,0,0,4,2,1,26.67,13.33,6.67,15.88,-13.54,-0.135378,9D2B8920D26BF5A7153E3428E2148F1162F874234235A0F9DE16FC0DE39F865B
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-06-23T23:00:00.000Z,9,8,1,0,88.89,1.207347,1.207347,0.13415,5.52,0.055203,7.29,1.77,4.116147,0.204118,0.150749,3,0,0,33.33,0,0,2,1,0,22.22,11.11,0,7.29,-1.77,-0.017715,4D3B052FA5253C7FA2901FFB440F5C296067B02A78F7BCF4E0310DA0A410ECEA
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-06-30T23:00:00.000Z,2,0,2,0,0,-0.130638,-0.130638,-0.065319,-0.98,-0.00983,0,0.98,0,0.046282,0.159803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98,-0.00983,470575E57A68B6651AF9BC61B1DBBE224832B747E7A1E10D29F40E8032ACC9EE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-07-14T23:00:00.000Z,11,10,1,0,90.91,-0.001477,-0.001477,-0.000134,-1.82,-0.018155,10.64,12.45,0.854231,0.26492,0.391622,5,2,0,45.45,18.18,0,4,2,1,36.36,18.18,9.09,9.92,-11.73,-0.117337,940BF8AD4CA057C53707CA6FC1B3AC6B610430768F590706BF9B61A76CF89457
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-07-21T23:00:00.000Z,6,3,3,0,50,0.444472,0.444472,0.074079,3.33,0.033317,6.2,2.87,2.161688,0.370305,0.355623,4,1,0,66.67,16.67,0,3,1,1,50,16.67,16.67,5.79,-2.46,-0.024565,9B55EBB4F6F2D6300CFFE64D4A6BA8FF07779EDF7F4ECCA42C2B0E8F04E959E3
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-07-28T23:00:00.000Z,29,23,6,0,79.31,-11.682433,-11.682433,-0.402843,-53.58,-0.535815,35.47,89.05,0.398284,0.35771,1.306779,15,6,1,51.72,20.69,3.45,12,9,8,41.38,31.03,27.59,32.9,-86.48,-0.864798,0428C019685CBF4F4B5A4AB7A3ECC9CFD70E027257F33E19B3DF95639836A1AF
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-08-04T23:00:00.000Z,21,18,3,0,85.71,6.022807,6.022807,0.2868,33.32,0.333215,38.77,5.44,7.120961,0.364302,0.417665,8,3,3,38.1,14.29,14.29,11,7,3,52.38,33.33,14.29,36.43,-3.11,-0.031123,94D9264598D9B52A01D0D1FF162927BE254B5B9B7977579FCD57540D0060FB1E
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-08-11T23:00:00.000Z,9,9,0,0,100,2.932268,2.932268,0.325808,19.58,0.195795,19.58,0,Infinity,0.3595,0.211678,4,3,1,44.44,33.33,11.11,3,2,0,33.33,22.22,0,17.27,2.31,0.023097,3D06AFC560B34222011330D1424F65F95719C511E08B89728094D37337A2D449
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-08-18T23:00:00.000Z,13,8,5,0,61.54,1.295221,1.295221,0.099632,13.1,0.130975,17.59,4.49,3.915044,0.173872,0.092428,2,0,0,15.38,0,0,0,0,0,0,0,0,16.52,-3.42,-0.034186,DC1BF8F0CA6D9D50F7D8566B5A77F712AACD75CC2401865C2DD65A4F8C633765
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-08-25T23:00:00.000Z,11,8,3,0,72.73,1.181682,1.181682,0.107426,2.01,0.020101,11.32,9.31,1.215817,0.228771,0.171514,4,1,0,36.36,9.09,0,3,1,1,27.27,9.09,9.09,10.78,-8.77,-0.087714,5D8876E2AF93260E1CB9A332A6545DF10866F21FB8BF415E8993B75FBF9F8183
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-09-01T23:00:00.000Z,5,4,1,0,80,1.437762,1.437762,0.287552,5.69,0.056852,5.74,0.06,99.208831,0.318766,0.052923,2,1,0,40,20,0,0,0,0,0,0,0,5.74,-0.06,-0.000579,4A1B9E1268D1D1A5546081ECA8191F7BB0AD68DB3E53A54624B9F56D9AE91B17
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-09-08T23:00:00.000Z,10,7,3,0,70,1.816982,1.816982,0.181698,12.34,0.123424,16.04,3.69,4.340588,0.256892,0.3432,5,0,0,50,0,0,4,3,1,40,30,10,16.04,-3.69,-0.036947,5E2FE6CAA9CF540A64A11BE23907F0BAE4715FE7C23B0710289D2D387397728D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-09-15T23:00:00.000Z,7,7,0,0,100,1.97935,1.97935,0.282764,7.01,0.0701,7.01,0,Infinity,0.294957,0.334047,4,0,0,57.14,0,0,2,2,2,28.57,28.57,28.57,6.68,0.33,0.003272,16B247867AF15B9B163D2DEA60AC332F9F388496B60A27EE2D6009652610606B
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-09-22T23:00:00.000Z,11,9,2,0,81.82,1.516647,1.516647,0.137877,5.56,0.055604,7.95,2.39,3.326737,0.222316,0.406336,3,0,0,27.27,0,0,4,3,2,36.36,27.27,18.18,7.77,-2.21,-0.022092,B42110CBF6B933F38B930CE6694A514D4F3C35C2EBBF0F15FE5FC786CF4A6E5C
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-09-29T23:00:00.000Z,26,25,1,0,96.15,10.321972,10.321972,0.396999,77.27,0.772725,77.32,0.05,1480.720936,0.399379,0.051358,14,5,4,53.85,19.23,15.38,1,0,0,3.85,0,0,77.32,-0.05,-0.000522,FE090EC504BE96A6180D13E3E30FB83B61B26B24D8F6CFE76EE437670328FCF8
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-10-06T23:00:00.000Z,15,9,6,0,60,-25.070704,-25.070704,-1.67138,-198.27,-1.982703,25.39,223.66,0.113502,0.242951,2.460704,8,0,0,53.33,0,0,6,6,6,40,40,40,7.18,-205.45,-2.054548,17931AE5F4817039A704FF3F06448EDD0564892C1746346CAB3A472FA079B3C4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-10-13T23:00:00.000Z,35,31,4,0,88.57,6.007864,6.007864,0.171653,62.28,0.622818,90.93,28.65,3.173815,0.291406,0.218409,18,2,0,51.43,5.71,0,5,3,3,14.29,8.57,8.57,90.93,-28.65,-0.286509,86E09AA7E915668A70435EC8B55921F3C6F4D2E29B190883D04073A337A8CB0D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-10-20T23:00:00.000Z,1,1,0,0,100,0.345284,0.345284,0.345284,1.45,0.01446,1.45,0,Infinity,0.345284,0,1,0,0,100,0,0,0,0,0,0,0,0,1.45,0,0,F789883C01BA36D769E3E911D4A1FFCF5F9168108C4CAFFA257FAC56D2E7BED4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-10-27T23:00:00.000Z,20,19,1,0,95,4.943747,4.943747,0.247187,19.8,0.198026,20.55,0.75,27.515224,0.278001,0.162683,11,2,0,55,10,0,5,2,0,25,10,0,17.65,2.15,0.021533,F6F87741DD86B7E953E057E03B4FAFAAC34C93C0542C86A703BA559D92B159F5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-11-04T00:00:00.000Z,8,7,1,0,87.5,2.567957,2.567957,0.320995,10.6,0.105999,10.96,0.36,30.421494,0.347135,0.407893,7,0,0,87.5,0,0,4,2,2,50,25,25,10.96,-0.36,-0.003603,3AAAE09DAF04014D536548386BFC820BB4F2485EE43FEE86287AB62A38BFA50F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-11-11T00:00:00.000Z,8,7,1,0,87.5,1.20172,1.20172,0.150215,4.37,0.043747,5.29,0.91,5.781572,0.187886,0.101876,2,0,0,25,0,0,1,0,0,12.5,0,0,5.17,-0.79,-0.007935,C5420DAA954428A3D7A89BBEE1E59A5B3FDFB1710AC0113C3D3A2767A22D9B6A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-11-18T00:00:00.000Z,23,19,4,0,82.61,4.70661,4.70661,0.204635,22.95,0.2295,30.11,7.16,4.204903,0.290542,0.120924,15,2,1,65.22,8.7,4.35,3,2,2,13.04,8.7,8.7,29.07,-6.12,-0.06117,3ACD3A8F3D04B2744102DE86532AC6F2EA372B7F0E689407660DABF8FD15F781
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-11-25T00:00:00.000Z,4,4,0,0,100,0.896444,0.896444,0.224111,4.58,0.04579,4.58,0,Infinity,0.361454,0.159681,3,1,0,75,25,0,1,1,0,25,25,0,4.31,0.27,0.002715,F73E7A1357F81894E551DEE9A305602C5FD40C610BF7570852DC39E65B1605EB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-12-02T00:00:00.000Z,7,7,0,0,100,1.415176,1.415176,0.202168,5.9,0.059004,5.9,0,Infinity,0.209838,0.048405,2,0,0,28.57,0,0,0,0,0,0,0,0,5.9,0,0,827097DF6CEBB64A195E0457B46CF6E65531A637531EBCAADDA5C83D33894E1A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-12-09T00:00:00.000Z,24,15,9,0,62.5,0.930242,0.930242,0.03876,12.5,0.125033,29.86,17.36,1.7204,0.228281,0.467776,8,1,0,33.33,4.17,0,13,8,5,54.17,33.33,20.83,27.66,-15.15,-0.151534,E58EA595337FCBED254BAA1D9162DF5E65EB60BA30F026B2B35CD7F9136E7EEC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-12-16T00:00:00.000Z,7,6,1,0,85.71,0.578339,0.578339,0.08262,5.72,0.057207,7.27,1.55,4.697997,0.197358,0.250791,2,0,0,28.57,0,0,3,2,1,42.86,28.57,14.29,3.28,2.44,0.024398,2A49BC16E94934E2D5DC32EE11ADA08F26560A80A10A84E9053F8896094F64B9
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-12-23T00:00:00.000Z,4,1,3,0,25,-1.273526,-1.273526,-0.318381,-5.88,-0.058843,0.33,6.21,0.053214,0.124105,0.372954,0,0,0,0,0,0,2,1,1,50,25,25,0,-5.88,-0.058843,631E841C3D2B59606466CA1D01E57A96DE3C46E17BE940A92E17907F0DD1C55A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,anchor_week,2019-12-30T00:00:00.000Z,11,9,2,0,81.82,1.741866,1.741866,0.158351,6.87,0.068688,9.86,2.99,3.297068,0.245768,0.119287,6,0,0,54.55,0,0,3,1,0,27.27,9.09,0,9.69,-2.82,-0.028248,89AEBB0CDEDBD8D897230333D1D215D5E8E22B7D9F513782BB4BE943389881FD
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-04,26,21,5,0,80.77,-2.059249,-2.059249,-0.079202,-4.32,-0.043203,23.33,27.65,0.843763,0.239541,0.660054,13,1,0,50,3.85,0,9,7,6,34.62,26.92,23.08,19.34,-23.66,-0.236577,61D7DEC0EB589A0B579994896A508EEA0818BA7EF1DE5F65989FF276C3FCF004
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-05,47,35,12,0,74.47,6.071405,6.071405,0.129179,26.08,0.260829,55.02,28.94,1.901214,0.267231,0.272213,25,2,1,53.19,4.26,2.13,16,8,4,34.04,17.02,8.51,54.81,-28.73,-0.287272,7D56A4E9479145E584F4D36C4F874D1D82F215CCC0C041DAEA0E0772A6CD3455
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-06,52,38,14,0,73.08,5.466112,5.466112,0.105118,21.74,0.217382,54.26,32.52,1.66838,0.251374,0.247064,22,4,1,42.31,7.69,1.92,12,7,3,23.08,13.46,5.77,48.45,-26.71,-0.267098,D5B81C4552E3892852F1B429EBB5103F3C30A54E669F2810E4E78B69159DD4FE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-07,32,25,7,0,78.13,3.705445,3.705445,0.115795,12.02,0.120235,30.1,18.08,1.665128,0.28912,0.354882,16,6,0,50,18.75,0,12,5,4,37.5,15.63,12.5,28.27,-16.25,-0.162475,C2EFFCAA530431E8F1AC96A59D22304AC4AF6075B438ED0A490242885B6689C5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-08,71,54,17,0,76.06,-3.952505,-3.952505,-0.055669,1.17,0.011653,109.46,108.3,1.01076,0.311793,0.667251,26,10,5,36.62,14.08,7.04,25,17,10,35.21,23.94,14.08,101.33,-100.17,-1.001695,F903C108F12DE8DDC7F330328D689F281DEC4FD0B67A085045469FFEAAD61723
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-09,33,27,6,0,81.82,6.750741,6.750741,0.204568,30.6,0.30598,36.74,6.14,5.981491,0.262816,0.318322,14,1,0,42.42,3.03,0,10,8,5,30.3,24.24,15.15,36.23,-5.63,-0.056345,DC93D420AB1D77D7E1E119700C88AFDC8460473C203E5244C910207FD13AEF6F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-10,90,78,12,0,86.67,-5.744737,-5.744737,-0.06383,-46.29,-0.462939,206.81,253.11,0.817097,0.309167,0.542334,47,9,4,52.22,10,4.44,17,11,9,18.89,12.22,10,187.24,-233.54,-2.335364,29F3EF188FC2009E5070EFF70B38680B2A07BEA94C3FB68B121AEC9110FEA5D2
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-11,50,44,6,0,88,11.665631,11.665631,0.233313,51.33,0.5133,59.77,8.44,7.084576,0.294321,0.156638,32,3,1,64,6,2,9,5,4,18,10,8,56.8,-5.47,-0.054676,84A2E247187EFD31C9F351419CF29A871E52BC5801D08493BEA9C759C3590CB9
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2019-12,46,32,14,0,69.57,2.154244,2.154244,0.046831,19.42,0.19425,46.7,27.27,1.712317,0.216467,0.337679,14,1,0,30.43,2.17,0,19,12,7,41.3,26.09,15.22,40.17,-20.75,-0.2075,CB2E3E25F54A66C450224EF228A70A163092892B7F0667EB11FE74A94AE060B1
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_month,2020-01,7,6,1,0,85.71,1.237853,1.237853,0.176836,5.68,0.056839,6.52,0.84,7.781823,0.224503,0.08453,4,0,0,57.14,0,0,2,0,0,28.57,0,0,6.36,-0.67,-0.006727,1D0587D71F63788DD8B43AA91C56A01C58B08A3903BDFBDC81CB05BBD5EE57D4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_reason,session_flatten,136,45,91,0,33.09,-74.860232,-74.860232,-0.550443,-461.57,-4.61573,49.21,510.79,0.096349,0.170506,0.835142,29,3,1,21.32,2.21,0.74,63,42,28,46.32,30.88,20.59,0,-461.57,-4.61573,A6FF3D48A7AF26FE6323F15A1D18497A321D0AE4CCF55D45540A21673BF6B44F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,close_reason,target,318,315,3,0,99.06,100.155172,100.155172,0.314953,579.01,5.790056,579.5,0.5,1162.111387,0.323279,0.223981,184,34,11,57.86,10.69,3.46,68,38,24,21.38,11.95,7.55,579.01,0,0,44C524DEE9AE6AF6B122DA47C4A0BE0F31D9398B6D35F23C3287BDAA3FC2A57B
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,AUDCAD,10,8,2,0,80,1.764276,1.764276,0.176428,6.45,0.064538,9.83,3.38,2.908965,0.287283,0.145785,4,1,0,40,10,0,2,1,0,20,10,0,8.3,-1.85,-0.018491,91D8ADF2232A6AFC4E7A1614A6146CEB43A1F4C436456F02C5F0680CADB83890
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,AUDCHF,12,9,3,0,75,3.210528,3.210528,0.267544,11.42,0.114195,12.57,1.15,10.919736,0.332264,0.54453,7,1,1,58.33,8.33,8.33,2,2,1,16.67,16.67,8.33,12.04,-0.62,-0.006215,C6701AF7EAFC122B3661BCDE0A8CBCF6CBACC229702764A17221B32F1CFDEEFE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,AUDJPY,11,9,2,0,81.82,-13.522528,-13.522528,-1.229321,-47.33,-0.473283,14.05,61.38,0.228947,0.328834,2.322801,8,1,0,72.73,9.09,0,7,6,6,63.64,54.55,54.55,13.18,-60.5,-0.605042,233C981094F52AEE9F308CC38D9474E15C68A499752277598DEA3F7FC5436DCB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,AUDNZD,12,10,2,0,83.33,2.575717,2.575717,0.214643,8.1,0.081048,9.08,0.98,9.302481,0.281705,0.040161,6,1,1,50,8.33,8.33,0,0,0,0,0,0,5.84,2.26,0.022616,D1F4BB5E0B07DD4459DF5AD31638F92994DCC1E196118CE8F558172C40AB4BC2
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,AUDUSD,12,9,3,0,75,-0.739542,-0.739542,-0.061628,-5.89,-0.05889,7.54,13.43,0.561569,0.223185,0.523021,5,0,0,41.67,0,0,6,3,2,50,25,16.67,6.87,-12.76,-0.127585,B78A86DD89C30990FF2CC5B4BFDF846224296470660E45DB9E3249A3380915F0
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,CADCHF,14,11,3,0,78.57,2.63531,2.63531,0.188236,12.69,0.126889,15.32,2.63,5.827774,0.275084,0.280292,4,1,1,28.57,7.14,7.14,7,3,0,50,21.43,0,14.8,-2.11,-0.02114,702DB047478F3E1A3080C021BFD78D411D8A460DE126EB6229D7E3A161F35319
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,CADJPY,18,14,4,0,77.78,3.990903,3.990903,0.221717,17.76,0.177627,20.05,2.29,8.765797,0.287092,0.397624,12,0,0,66.67,0,0,7,6,4,38.89,33.33,22.22,17.68,0.08,0.000823,3D053F49250312CAFA9A1A271D044C1C0A6619686B47379A196A51A70857BDEF
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,CHFJPY,16,10,6,0,62.5,0.452988,0.452988,0.028312,1.35,0.013463,12.46,11.11,1.121137,0.224372,0.296744,6,2,0,37.5,12.5,0,7,4,2,43.75,25,12.5,12.46,-11.11,-0.111137,292BE1804815193321CE7DA81D3A944B12AFCA6315C935F36789D1DEBF753C1F
