pair,direction,entry_time,entry_price_raw,entry_price,stop,tp,exit_time,exit_price_raw,exit_price,pnl_pips,pnl_r,reason_exit,spread,slippage,session_ref_high,session_ref_low
EURCHF,long,2025-03-04 03:55:00-05:00,0.93886,0.9389550000000001,0.93784,0.94286,2025-03-04 04:15:00-05:00,0.93784,0.9377449999999999,-12.100000000001554,-1.0852017937220266,sl,1.5,0.2,0.94063,0.93832
AUDNZD,long,2025-03-04 04:05:00-05:00,1.10566,1.105755,1.10494,1.10966,2025-03-04 06:00:00-05:00,1.10616,1.106065,3.1000000000003247,0.3803680981595443,time_stop,1.5,0.2,1.10811,1.10558
NZDCAD,long,2025-03-04 04:15:00-05:00,0.81179,0.8118850000000001,0.8107,0.81579,2025-03-04 06:00:00-05:00,0.81178,0.8116849999999999,-2.000000000002,-0.16877637130817105,time_stop,1.5,0.2,0.81418,0.81189
USDCAD,long,2025-03-05 04:00:00-05:00,1.43888,1.438975,1.43822,1.44288,2025-03-05 04:05:00-05:00,1.43822,1.438125,-8.499999999997954,-1.1258278145695053,sl,1.5,0.2,1.44503,1.43981
USDJPY,long,2025-03-05 04:10:00-05:00,149.203,149.2125,149.085,149.603,2025-03-05 06:00:00-05:00,149.376,149.3665,15.399999999999636,1.207843137254895,time_stop,1.5,0.2,150.186,149.578
EURGBP,long,2025-03-06 04:25:00-05:00,0.83765,0.8377450000000001,0.83648,0.84165,2025-03-06 06:00:00-05:00,0.83838,0.838285,5.399999999998739,0.42687747035560736,time_stop,1.5,0.2,0.83835,0.83692
NZDCHF,long,2025-03-06 05:10:00-05:00,0.50852,0.508615,0.50759,0.51252,2025-03-06 06:00:00-05:00,0.5081,0.5080049999999999,-6.1000000000011045,-0.5951219512195888,time_stop,1.5,0.2,0.51175,0.5095
AUDUSD,short,2025-03-10 03:50:00-04:00,0.63162,0.6315249999999999,0.63241,0.62762,2025-03-10 05:20:00-04:00,0.63241,0.6325050000000001,9.80000000000203,1.107344632768421,sl,1.5,0.2,0.632,0.62958
EURCHF,long,2025-03-10 04:30:00-04:00,0.95112,0.951215,0.9501000000000001,0.95512,2025-03-10 04:45:00-04:00,0.9501000000000001,0.950005,-12.100000000000444,-1.085201793722035,sl,1.5,0.2,0.95343,0.95178
CADJPY,short,2025-03-11 04:55:00-04:00,102.134,102.12450000000001,102.22800000000001,101.734,2025-03-11 05:25:00-04:00,102.22800000000001,102.2375,11.299999999998533,1.0917874396134184,sl,1.5,0.2,102.098,101.498
USDCAD,long,2025-03-11 04:55:00-04:00,1.44184,1.441935,1.4409,1.44584,2025-03-11 05:55:00-04:00,1.4409,1.4408050000000001,-11.299999999998533,-1.0917874396134934,sl,1.5,0.2,1.44477,1.44164
AUDUSD,short,2025-03-11 05:15:00-04:00,0.62896,0.6288649999999999,0.6298199999999999,0.62496,2025-03-11 06:00:00-04:00,0.62885,0.6289450000000001,0.8000000000019103,0.08376963350805,time_stop,1.5,0.2,0.62884,0.6259
USDCHF,long,2025-03-12 04:45:00-04:00,0.88246,0.8825550000000001,0.88141,0.88646,2025-03-12 06:00:00-04:00,0.88352,0.8834249999999999,8.699999999998154,0.7598253275107142,time_stop,1.5,0.2,0.88392,0.88275
EURUSD,long,2025-03-13 03:50:00-04:00,1.0866,1.086695,1.08588,1.0906,2025-03-13 04:15:00-04:00,1.08588,1.085785,-9.099999999999664,-1.116564417177859,sl,1.5,0.2,1.08973,1.08821
EURCHF,long,2025-03-13 04:10:00-04:00,0.95822,0.958315,0.95747,0.96222,2025-03-13 06:00:00-04:00,0.95994,0.959845,15.299999999999203,1.8106508875739031,time_stop,1.5,0.2,0.96043,0.95945
CADCHF,short,2025-03-14 04:10:00-04:00,0.61236,0.612265,0.61356,0.60836,2025-03-14 05:00:00-04:00,0.61356,0.6136550000000001,13.900000000001134,1.0733590733591227,sl,1.5,0.2,0.61279,0.61144
EURCHF,long,2025-03-14 04:25:00-04:00,0.95844,0.958535,0.95758,0.96244,2025-03-14 06:00:00-04:00,0.96033,0.960235,16.999999999999236,1.780104712041732,time_stop,1.5,0.2,0.95888,0.95788
GBPCHF,long,2025-03-14 04:25:00-04:00,1.14283,1.142925,1.14184,1.14683,2025-03-14 06:00:00-04:00,1.14354,1.143445,5.20000000000076,0.4792626728111288,time_stop,1.5,0.2,1.14462,1.14298
EURCAD,long,2025-03-17 03:45:00-04:00,1.56197,1.562065,1.56128,1.56597,2025-03-17 06:00:00-04:00,1.5647,1.564605,25.399999999999867,3.235668789808753,time_stop,1.5,0.2,1.5648,1.56275
GBPAUD,long,2025-03-17 03:55:00-04:00,2.04179,2.041885,2.0406,2.04579,2025-03-17 04:00:00-04:00,2.0406,2.040505,-13.800000000001589,-1.0739299610894484,sl,1.5,0.2,2.04499,2.04162
CHFJPY,short,2025-03-17 04:35:00-04:00,168.442,168.4325,168.53799999999998,168.042,2025-03-17 04:45:00-04:00,168.53799999999998,168.54749999999999,11.499999999998067,1.0900473933649737,sl,1.5,0.2,168.328,167.96
EURCHF,long,2025-03-17 05:30:00-04:00,0.96171,0.961805,0.96069,0.96571,2025-03-17 06:00:00-04:00,0.96225,0.962155,3.4999999999996145,0.3139013452914517,time_stop,1.5,0.2,0.96272,0.9617
GBPUSD,short,2025-03-17 05:55:00-04:00,1.29527,1.295175,1.29588,1.29127,2025-03-17 06:00:00-04:00,1.29516,1.295255,0.8000000000008001,0.11347517730508516,time_stop,1.5,0.2,1.29448,1.29268
EURGBP,long,2025-03-17 06:00:00-04:00,0.8415,0.8415950000000001,0.84036,0.8455,2025-03-17 06:05:00-04:00,0.84146,0.8413649999999999,-2.300000000001745,-0.18623481781389184,time_stop,1.5,0.2,0.84172,0.841
GBPCAD,long,2025-03-19 03:50:00-04:00,1.85728,1.857375,1.85614,1.86128,2025-03-19 04:15:00-04:00,1.85614,1.856045,-13.300000000000534,-1.0769230769230353,sl,1.5,0.2,1.85984,1.85794
GBPCAD,long,2025-03-20 03:50:00-04:00,1.85984,1.859935,1.85888,1.86384,2025-03-20 06:00:00-04:00,1.86144,1.861345,14.100000000001334,1.3364928909956326,time_stop,1.5,0.2,1.86418,1.86222
EURGBP,long,2025-03-20 05:40:00-04:00,0.83764,0.8377350000000001,0.8371000000000001,0.84164,2025-03-20 06:00:00-04:00,0.8376,0.8375049999999999,-2.300000000001745,-0.36220472440969387,time_stop,1.5,0.2,0.83904,0.83852
EURNZD,long,2025-03-21 04:30:00-04:00,1.88142,1.881515,1.88038,1.88542,2025-03-21 04:35:00-04:00,1.88038,1.880285,-12.300000000000644,-1.0837004405285877,sl,1.5,0.2,1.88586,1.8824
GBPCHF,long,2025-03-21 04:40:00-04:00,1.14252,1.142615,1.14157,1.14652,2025-03-21 06:00:00-04:00,1.14244,1.142345,-2.6999999999999247,-0.2583732057416288,time_stop,1.5,0.2,1.1442,1.1427
EURUSD,long,2025-03-21 04:50:00-04:00,1.08326,1.0833549999999998,1.0823,1.08726,2025-03-21 06:00:00-04:00,1.08328,1.083185,-1.6999999999978144,-0.16113744075811628,time_stop,1.5,0.2,1.08588,1.08334
EURCHF,long,2025-03-21 04:50:00-04:00,0.95714,0.9572350000000001,0.95622,0.96114,2025-03-21 05:55:00-04:00,0.95622,0.9561249999999999,-11.100000000001664,-1.0935960591133576,sl,1.5,0.2,0.95788,0.95688
USDCHF,long,2025-03-24 04:05:00-04:00,0.88258,0.8826750000000001,0.88202,0.88658,2025-03-24 04:15:00-04:00,0.88202,0.881925,-7.500000000001394,-1.145038167939018,sl,1.5,0.2,0.88395,0.88279
GBPCAD,long,2025-03-25 03:50:00-04:00,1.84964,1.849735,1.84852,1.85364,2025-03-25 03:55:00-04:00,1.84852,1.848425,-13.099999999999223,-1.0781893004114889,sl,1.5,0.2,1.8509,1.8491
EURGBP,long,2025-03-25 04:35:00-04:00,0.83555,0.8356450000000001,0.83498,0.83955,2025-03-25 06:00:00-04:00,0.83544,0.8353449999999999,-3.00000000000189,-0.4511278195491383,time_stop,1.5,0.2,0.83634,0.8358
EURAUD,long,2025-03-25 04:35:00-04:00,1.71684,1.7169349999999999,1.71564,1.72084,2025-03-25 05:30:00-04:00,1.71564,1.715545,-13.899999999997803,-1.0733590733590495,sl,1.5,0.2,1.71932,1.71652
NZDCAD,long,2025-03-25 04:40:00-04:00,0.819,0.819095,0.8183,0.823,2025-03-25 06:00:00-04:00,0.81972,0.8196249999999999,5.299999999999194,0.6666666666665736,time_stop,1.5,0.2,0.81992,0.81888
NZDUSD,short,2025-03-26 04:15:00-04:00,0.57492,0.5748249999999999,0.57566,0.57092,2025-03-26 05:10:00-04:00,0.57566,0.575755,9.300000000000974,1.1137724550898969,sl,1.5,0.2,0.57502,0.57142
GBPJPY,short,2025-03-27 04:05:00-04:00,194.336,194.3265,194.453,193.936,2025-03-27 04:15:00-04:00,194.453,194.4625,13.599999999999568,1.0750988142292748,sl,1.5,0.2,194.034,193.506
NZDJPY,short,2025-03-27 04:10:00-04:00,86.366,86.35650000000001,86.44000000000001,85.966,2025-03-27 04:15:00-04:00,86.44000000000001,86.4495,9.299999999998931,1.1137724550896817,sl,1.5,0.2,86.282,85.886
AUDJPY,short,2025-03-27 04:10:00-04:00,94.894,94.88450000000002,95.00200000000001,94.494,2025-03-27 04:35:00-04:00,95.00200000000001,95.0115,12.699999999998113,1.0808510638296946,sl,1.5,0.2,94.812,94.421
EURGBP,long,2025-03-27 04:35:00-04:00,0.83382,0.8339150000000001,0.83326,0.83782,2025-03-27 05:25:00-04:00,0.83326,0.8331649999999999,-7.500000000001394,-1.145038167939018,sl,1.5,0.2,0.83492,0.83391
EURUSD,long,2025-03-28 03:20:00-04:00,1.07945,1.079545,1.07827,1.08345,2025-03-28 03:55:00-04:00,1.07827,1.078175,-13.699999999998713,-1.0745098039215393,sl,1.5,0.2,1.08016,1.07883
EURCHF,long,2025-03-28 03:20:00-04:00,0.9521,0.952195,0.95117,0.9561,2025-03-28 03:45:00-04:00,0.95117,0.9510749999999999,-11.200000000001209,-1.092682926829329,sl,1.5,0.2,0.95256,0.95174
USDCHF,long,2025-03-28 04:10:00-04:00,0.8817,0.8817950000000001,0.88113,0.8857,2025-03-28 04:15:00-04:00,0.88113,0.8810349999999999,-7.60000000000205,-1.1428571428572145,sl,1.5,0.2,0.8826,0.88144
USDJPY,long,2025-03-31 03:25:00-04:00,148.8,148.8095,148.692,149.20000000000002,2025-03-31 04:05:00-04:00,149.20000000000002,149.19050000000001,38.10000000000002,3.242553191489175,tp,1.5,0.2,149.638,148.724
AUDCAD,long,2025-03-31 04:50:00-04:00,0.898,0.8980950000000001,0.89688,0.902,2025-03-31 05:45:00-04:00,0.89688,0.8967849999999999,-13.100000000001444,-1.078189300411573,sl,1.5,0.2,0.90107,0.89796
AUDNZD,long,2025-03-31 05:20:00-04:00,1.10006,1.100155,1.09893,1.10406,2025-03-31 06:00:00-04:00,1.09932,1.0992250000000001,-9.299999999998754,-0.7591836734692664,time_stop,1.5,0.2,1.10252,1.10002
GBPCAD,long,2025-04-01 03:50:00-04:00,1.85874,1.858835,1.85792,1.86274,2025-04-01 06:00:00-04:00,1.85798,1.857885,-9.500000000000064,-1.0382513661202266,time_stop,1.5,0.2,1.86097,1.85886
EURNZD,long,2025-04-01 04:25:00-04:00,1.9043,1.904395,1.9032,1.9083,2025-04-01 06:00:00-04:00,1.903,1.902905,-14.899999999999913,-1.2468619246861257,time_stop,1.5,0.2,1.91118,1.90534
EURGBP,long,2025-04-01 05:05:00-04:00,0.83724,0.837335,0.83609,0.84124,2025-04-01 05:55:00-04:00,0.83609,0.8359949999999999,-13.400000000001189,-1.076305220883585,sl,1.5,0.2,0.8376,0.83696
USDJPY,long,2025-04-02 03:35:00-04:00,149.738,149.7475,149.62,150.138,2025-04-02 04:00:00-04:00,149.62,149.6105,-13.700000000000045,-1.0745098039215915,sl,1.5,0.2,149.954,149.689
GBPCAD,long,2025-04-02 03:40:00-04:00,1.8471,1.847195,1.84596,1.8511,2025-04-02 05:40:00-04:00,1.8511,1.851005,38.10000000000091,3.0850202429153657,tp,1.5,0.2,1.84838,1.84648
NZDJPY,short,2025-04-02 04:25:00-04:00,85.792,85.78250000000001,85.89800000000001,85.392,2025-04-02 04:40:00-04:00,85.89800000000001,85.9075,12.499999999998579,1.0822510822509848,sl,1.5,0.2,85.756,85.442
AUDJPY,short,2025-04-02 05:30:00-04:00,94.371,94.3615,94.474,93.97099999999999,2025-04-02 06:00:00-04:00,94.221,94.23049999999999,-13.100000000001444,-1.1644444444446023,time_stop,1.5,0.2,94.414,93.992
NZDCHF,long,2025-04-03 04:15:00-04:00,0.50168,0.5017750000000001,0.5006200000000001,0.50568,2025-04-03 06:00:00-04:00,0.5012,0.5011049999999999,-6.700000000001705,-0.5800865800867191,time_stop,1.5,0.2,0.50394,0.50122
AUDJPY,short,2025-04-03 04:35:00-04:00,92.974,92.96450000000002,93.052,92.574,2025-04-03 04:40:00-04:00,93.052,93.0615,9.699999999997999,1.108571428571308,sl,1.5,0.2,93.0,92.333
NZDUSD,short,2025-04-07 04:15:00-04:00,0.5585,0.5584049999999999,0.55924,0.5545,2025-04-07 06:00:00-04:00,0.55786,0.5579550000000001,-4.499999999998394,-0.538922155688411,time_stop,1.5,0.2,0.55845,0.55199
CADCHF,short,2025-04-08 04:15:00-04:00,0.6053,0.6052049999999999,0.60642,0.6013,2025-04-08 04:25:00-04:00,0.60642,0.606515,13.100000000001444,1.078189300411573,sl,1.5,0.2,0.60496,0.60261
AUDUSD,short,2025-04-09 04:05:00-04:00,0.60226,0.602165,0.60294,0.59826,2025-04-09 06:00:00-04:00,0.6013,0.601395,-7.699999999999374,-0.9935483870965893,time_stop,1.5,0.2,0.60032,0.5914
NZDUSD,short,2025-04-09 04:20:00-04:00,0.55556,0.555465,0.5565,0.55156,2025-04-09 04:55:00-04:00,0.5565,0.5565950000000001,11.300000000000754,1.091787439613591,sl,1.5,0.2,0.55608,0.54851
USDCAD,long,2025-04-10 04:00:00-04:00,1.40626,1.406355,1.40512,1.41026,2025-04-10 06:00:00-04:00,1.40676,1.406665,3.1000000000003247,0.2510121457489944,time_stop,1.5,0.2,1.41108,1.40762
AUDNZD,long,2025-04-10 04:45:00-04:00,1.08402,1.084115,1.08314,1.08802,2025-04-10 06:00:00-04:00,1.08572,1.085625,15.100000000001224,1.5487179487181566,time_stop,1.5,0.2,1.08914,1.08534
NZDCHF,long,2025-04-10 04:45:00-04:00,0.4801,0.48019500000000004,0.47903,0.48410000000000003,2025-04-10 05:05:00-04:00,0.47903,0.478935,-12.600000000000389,-1.0815450643776907,sl,1.5,0.2,0.48482,0.47986
AUDCHF,long,2025-04-11 04:40:00-04:00,0.50553,0.5056250000000001,0.50436,0.50953,2025-04-11 05:55:00-04:00,0.50953,0.509435,38.09999999999869,3.011857707509607,tp,1.5,0.2,0.51378,0.50697
NZDJPY,short,2025-04-14 04:55:00-04:00,84.115,84.1055,84.22200000000001,83.71499999999999,2025-04-14 06:00:00-04:00,84.056,84.06549999999999,-4.000000000002046,-0.3433476394851482,time_stop,1.5,0.2,84.036,83.25
NZDUSD,short,2025-04-15 03:30:00-04:00,0.59106,0.590965,0.5919,0.58706,2025-04-15 03:35:00-04:00,0.5919,0.591995,10.300000000000864,1.1016042780749362,sl,1.5,0.2,0.5915,0.58612
EURGBP,long,2025-04-15 03:45:00-04:00,0.8588,0.8588950000000001,0.85804,0.8628,2025-04-15 04:50:00-04:00,0.85804,0.857945,-9.500000000001174,-1.1111111111111833,sl,1.5,0.2,0.86134,0.85907
NZDCHF,long,2025-04-16 04:05:00-04:00,0.48194,0.482035,0.4812,0.48594,2025-04-16 06:00:00-04:00,0.48358,0.483485,14.500000000000068,1.7365269461078454,time_stop,1.5,0.2,0.48488,0.48199
GBPUSD,short,2025-04-17 04:25:00-04:00,1.32373,1.3236350000000001,1.32489,1.31973,2025-04-17 06:00:00-04:00,1.3242,1.324295,6.599999999998829,0.5258964143426267,time_stop,1.5,0.2,1.32424,1.32028
NZDJPY,short,2025-04-17 04:35:00-04:00,84.519,84.50950000000002,84.626,84.119,2025-04-17 05:10:00-04:00,84.626,84.6355,12.599999999997635,1.0815450643775923,sl,1.5,0.2,84.563,84.107
NZDCAD,long,2025-04-18 05:05:00-04:00,0.82187,0.8219650000000001,0.82112,0.82587,2025-04-18 05:25:00-04:00,0.82112,0.8210249999999999,-9.40000000000163,-1.1124260355030255,sl,1.5,0.2,0.82747,0.82142
USDJPY,long,2025-04-21 03:50:00-04:00,140.632,140.6415,140.54000000000002,141.032,2025-04-21 03:55:00-04:00,140.54000000000002,140.53050000000002,-11.099999999999,-1.0935960591133391,sl,1.5,0.2,141.772,140.616
NZDUSD,short,2025-04-21 04:05:00-04:00,0.60108,0.6009849999999999,0.60184,0.5970799999999999,2025-04-21 05:20:00-04:00,0.60184,0.6019350000000001,9.500000000002284,1.111111111111169,sl,1.5,0.2,0.60044,0.59504
NZDJPY,short,2025-04-21 05:30:00-04:00,84.548,84.53850000000001,84.622,84.148,2025-04-21 05:40:00-04:00,84.622,84.63149999999999,9.29999999999751,1.113772455089701,sl,1.5,0.2,84.53,84.021
USDCAD,long,2025-04-21 05:30:00-04:00,1.3789,1.378995,1.37804,1.3829,2025-04-21 06:00:00-04:00,1.37961,1.379515,5.20000000000076,0.5445026178011043,time_stop,1.5,0.2,1.38308,1.37946
AUDUSD,short,2025-04-21 05:30:00-04:00,0.64291,0.6428149999999999,0.6436999999999999,0.63891,2025-04-21 05:35:00-04:00,0.6436999999999999,0.643795,9.800000000000919,1.1073446327684346,sl,1.5,0.2,0.64268,0.63817
EURGBP,long,2025-04-22 03:30:00-04:00,0.85919,0.8592850000000001,0.85824,0.86319,2025-04-22 06:00:00-04:00,0.85966,0.8595649999999999,2.7999999999983594,0.2679425837318815,time_stop,1.5,0.2,0.86111,0.85884
USDCAD,long,2025-04-23 05:45:00-04:00,1.38073,1.380825,1.37974,1.38473,2025-04-23 06:00:00-04:00,1.38052,1.380425,-3.9999999999995595,-0.3686635944700046,time_stop,1.5,0.2,1.38494,1.38198
EURCHF,long,2025-04-24 03:20:00-04:00,0.93983,0.9399250000000001,0.9388,0.9438300000000001,2025-04-24 06:00:00-04:00,0.9394,0.939305,-6.20000000000176,-0.5511111111111923,time_stop,1.5,0.2,0.94068,0.9394
AUDNZD,long,2025-04-24 05:45:00-04:00,1.06814,1.068235,1.0670600000000001,1.07214,2025-04-24 06:00:00-04:00,1.06805,1.067955,-2.80000000000058,-0.23829787234048985,time_stop,1.5,0.2,1.06996,1.0676
NZDCHF,long,2025-04-25 03:50:00-04:00,0.4963,0.49639500000000003,0.49559000000000003,0.5003,2025-04-25 04:35:00-04:00,0.49559000000000003,0.495495,-9.000000000000119,-1.1180124223602632,sl,1.5,0.2,0.49846,0.4959
AUDCHF,long,2025-04-25 06:00:00-04:00,0.52975,0.5298450000000001,0.5290400000000001,0.5337500000000001,2025-04-25 06:05:00-04:00,0.52937,0.5292749999999999,-5.700000000001815,-0.7080745341616671,time_stop,1.5,0.2,0.53404,0.53004
GBPJPY,short,2025-04-28 03:20:00-04:00,191.276,191.2665,191.34199999999998,190.876,2025-04-28 04:25:00-04:00,191.34199999999998,191.3515,8.499999999997954,1.1258278145696112,sl,1.5,0.2,191.292,190.668
NZDCAD,long,2025-04-28 03:30:00-04:00,0.82482,0.8249150000000001,0.8242200000000001,0.82882,2025-04-28 03:55:00-04:00,0.8242200000000001,0.824125,-7.900000000000684,-1.136690647482111,sl,1.5,0.2,0.82682,0.82494
AUDCAD,long,2025-04-28 04:25:00-04:00,0.88514,0.8852350000000001,0.8839400000000001,0.88914,2025-04-28 06:00:00-04:00,0.88732,0.8872249999999999,19.89999999999825,1.5366795366793469,time_stop,1.5,0.2,0.88681,0.88466
EURJPY,long,2025-04-28 05:25:00-04:00,162.832,162.8415,162.74200000000002,163.232,2025-04-28 06:00:00-04:00,162.834,162.8245,-1.6999999999995907,-0.17085427135678105,time_stop,1.5,0.2,163.262,162.891
EURAUD,long,2025-04-28 05:55:00-04:00,1.77442,1.774515,1.77334,1.7784200000000001,2025-04-28 06:00:00-04:00,1.77477,1.774675,1.5999999999993797,0.13617021276588748,time_stop,1.5,0.2,1.78146,1.77505
CADCHF,short,2025-04-29 03:40:00-04:00,0.59476,0.5946649999999999,0.5958,0.59076,2025-04-29 03:55:00-04:00,0.5958,0.5958950000000001,12.300000000001754,1.0837004405286856,sl,1.5,0.2,0.5955,0.59332
GBPUSD,long,2025-04-29 03:45:00-04:00,1.3412,1.341295,1.34003,1.3452,2025-04-29 05:45:00-04:00,1.34003,1.339935,-13.599999999998058,-1.0750988142292233,sl,1.5,0.2,1.34432,1.34088
CADJPY,short,2025-04-29 04:05:00-04:00,102.992,102.98250000000002,103.066,102.592,2025-04-29 04:40:00-04:00,103.066,103.07549999999999,9.29999999999751,1.113772455089701,sl,1.5,0.2,103.014,102.703
AUDCAD,long,2025-04-29 04:20:00-04:00,0.8881,0.8881950000000001,0.88742,0.8921,2025-04-29 04:35:00-04:00,0.88742,0.8873249999999999,-8.700000000001484,-1.1225806451613642,sl,1.5,0.2,0.89124,0.88809
EURUSD,long,2025-04-29 05:05:00-04:00,1.13898,1.139075,1.13804,1.14298,2025-04-29 05:55:00-04:00,1.13804,1.137945,-11.300000000000754,-1.0917874396134737,sl,1.5,0.2,1.1422,1.13866
CHFJPY,short,2025-04-30 03:30:00-04:00,172.937,172.9275,173.028,172.537,2025-04-30 03:35:00-04:00,173.028,173.0375,10.999999999998522,1.0945273631841232,sl,1.5,0.2,172.984,172.548
GBPUSD,long,2025-04-30 03:50:00-04:00,1.33887,1.338965,1.33798,1.34287,2025-04-30 04:00:00-04:00,1.33798,1.337885,-10.799999999999699,-1.0964467005075684,sl,1.5,0.2,1.34148,1.33828
GBPCAD,long,2025-04-30 03:50:00-04:00,1.85198,1.852075,1.85128,1.85598,2025-04-30 03:55:00-04:00,1.85128,1.851185,-8.899999999998354,-1.119496855345875,sl,1.5,0.2,1.85477,1.85223
NZDJPY,short,2025-04-30 04:25:00-04:00,84.592,84.58250000000001,84.70400000000001,84.192,2025-04-30 05:05:00-04:00,84.70400000000001,84.7135,13.099999999998602,1.0781893004114298,sl,1.5,0.2,84.598,84.376
NZDCAD,long,2025-05-01 04:20:00-04:00,0.81888,0.8189750000000001,0.8177,0.8228800000000001,2025-05-01 05:55:00-04:00,0.8177,0.8176049999999999,-13.700000000002044,-1.0745098039216134,sl,1.5,0.2,0.8203,0.81825
AUDCHF,long,2025-05-01 04:30:00-04:00,0.52808,0.5281750000000001,0.52751,0.53208,2025-05-01 04:45:00-04:00,0.52751,0.527415,-7.600000000000939,-1.1428571428572383,sl,1.5,0.2,0.53123,0.52915
NZDCHF,long,2025-05-01 05:00:00-04:00,0.49011,0.490205,0.48956,0.49411,2025-05-01 06:00:00-04:00,0.48935,0.489255,-9.500000000000064,-1.4728682170542582,time_stop,1.5,0.2,0.49187,0.4901
USDCAD,long,2025-05-02 04:00:00-04:00,1.38176,1.381855,1.38066,1.38576,2025-05-02 05:45:00-04:00,1.38066,1.380565,-12.900000000000134,-1.0794979079497504,sl,1.5,0.2,1.38542,1.3815
GBPCAD,long,2025-05-02 04:20:00-04:00,1.83755,1.837645,1.8364,1.84155,2025-05-02 04:35:00-04:00,1.8364,1.836305,-13.399999999998968,-1.0763052208835027,sl,1.5,0.2,1.83994,1.83754
AUDJPY,short,2025-05-05 03:45:00-04:00,93.406,93.39650000000002,93.49000000000001,93.006,2025-05-05 06:00:00-04:00,93.343,93.35249999999999,-4.400000000002535,-0.47058823529443056,time_stop,1.5,0.2,93.459,93.118
EURAUD,long,2025-05-05 04:10:00-04:00,1.74943,1.749525,1.74824,1.75343,2025-05-05 04:30:00-04:00,1.74824,1.748145,-13.799999999999368,-1.0739299610894613,sl,1.5,0.2,1.75871,1.74937
EURJPY,long,2025-05-05 04:25:00-04:00,163.304,163.3135,163.19400000000002,163.704,2025-05-05 04:40:00-04:00,163.19400000000002,163.1845,-12.899999999999068,-1.0794979079498217,sl,1.5,0.2,163.86,163.41
EURGBP,long,2025-05-05 05:00:00-04:00,0.85276,0.852855,0.85168,0.85676,2025-05-05 06:00:00-04:00,0.8525,0.852405,-4.500000000000615,-0.3829787234042955,time_stop,1.5,0.2,0.85332,0.85214
CADCHF,short,2025-05-06 04:10:00-04:00,0.59637,0.5962749999999999,0.59716,0.59237,2025-05-06 05:50:00-04:00,0.59716,0.5972550000000001,9.80000000000203,1.107344632768421,sl,1.5,0.2,0.59627,0.5946
AUDCAD,long,2025-05-07 04:25:00-04:00,0.89316,0.893255,0.89248,0.89716,2025-05-07 05:05:00-04:00,0.89248,0.892385,-8.700000000000374,-1.1225806451613818,sl,1.5,0.2,0.89692,0.89375
AUDNZD,long,2025-05-07 04:55:00-04:00,1.08016,1.080255,1.07932,1.08416,2025-05-07 06:00:00-04:00,1.08085,1.0807550000000001,5.00000000000167,0.5347593582890012,time_stop,1.5,0.2,1.0828,1.07995
USDJPY,short,2025-05-07 05:15:00-04:00,143.371,143.3615,143.468,142.971,2025-05-07 06:00:00-04:00,143.25,143.2595,-10.200000000000387,-0.9577464788734311,time_stop,1.5,0.2,143.315,142.746
CADJPY,short,2025-05-08 03:15:00-04:00,104.044,104.03450000000001,104.13600000000001,103.64399999999999,2025-05-08 03:25:00-04:00,104.13600000000001,104.1455,11.099999999999,1.093596059113186,sl,1.5,0.2,104.09,103.83
NZDCAD,long,2025-05-08 04:25:00-04:00,0.8216,0.8216950000000001,0.82077,0.8256,2025-05-08 04:55:00-04:00,0.82077,0.8206749999999999,-10.20000000000132,-1.1027027027027683,sl,1.5,0.2,0.82564,0.8214
GBPUSD,long,2025-05-08 04:40:00-04:00,1.32764,1.3277349999999999,1.3266,1.33164,2025-05-08 04:55:00-04:00,1.3266,1.326505,-12.299999999998423,-1.0837004405286041,sl,1.5,0.2,1.33566,1.3287
NZDJPY,short,2025-05-08 05:40:00-04:00,85.74,85.7305,85.845,85.33999999999999,2025-05-08 06:00:00-04:00,85.763,85.7725,4.199999999998738,0.3668122270741496,time_stop,1.5,0.2,85.796,85.368
NZDCHF,long,2025-05-09 03:40:00-04:00,0.49011,0.490205,0.48901,0.49411,2025-05-09 06:00:00-04:00,0.49002,0.489925,-2.8000000000000247,-0.23430962343096412,time_stop,1.5,0.2,0.49107,0.48952
USDCHF,long,2025-05-09 04:45:00-04:00,0.83064,0.8307350000000001,0.8298,0.83464,2025-05-09 06:00:00-04:00,0.83232,0.8322249999999999,14.899999999997693,1.5935828877000662,time_stop,1.5,0.2,0.83414,0.83078
USDCAD,long,2025-05-09 05:10:00-04:00,1.39181,1.391905,1.39091,1.39581,2025-05-09 06:00:00-04:00,1.3918,1.391705,-1.9999999999997797,-0.20100502512563487,time_stop,1.5,0.2,1.39428,1.39168
NZDCAD,long,2025-05-12 03:55:00-04:00,0.822,0.822095,0.82098,0.826,2025-05-12 06:00:00-04:00,0.82181,0.821715,-3.8000000000004697,-0.3408071748879415,time_stop,1.5,0.2,0.82646,0.82359
CHFJPY,short,2025-05-13 03:25:00-04:00,175.632,175.6225,175.72199999999998,175.232,2025-05-13 03:35:00-04:00,175.72199999999998,175.73149999999998,10.899999999998045,1.095477386934722,sl,1.5,0.2,175.608,175.168
GBPCHF,long,2025-05-13 03:30:00-04:00,1.11188,1.111975,1.1112,1.11588,2025-05-13 03:40:00-04:00,1.1112,1.111105,-8.699999999999264,-1.1225806451612386,sl,1.5,0.2,1.11406,1.11184
EURGBP,long,2025-05-13 04:55:00-04:00,0.8412,0.841295,0.84043,0.8452,2025-05-13 06:00:00-04:00,0.84064,0.840545,-7.500000000000284,-0.8670520231214155,time_stop,1.5,0.2,0.84272,0.84184
